"NAME_1","month","day","total_count","mean_pop","median_pop","total_baseline_oblast_population","baseline_penetration_rate","current_pop_size","total_baseline_pop","net_outflow","total_current_pop_by_month_and_day","scaling_factor","adjusted_pop_size","net_pop_change","proportional_net_change","date","week","week_adjusted"
"Vinnytsya",7,5,4687,41289.6,35952,1507478.01865971,0.0238491039703283,196527.299551015,42166319.9815403,5410090,4972722.35801177,7.39157092137283,1452645.47261721,-54832.5460425036,-0.0363736952471485,2022-07-05,27,20
"Vinnytsya",7,6,5028,41289.6,35952,1507478.01865971,0.0238491039703283,210825.530647003,42166319.9815403,5434118,5261388.82290813,6.98146501197707,1471871.06584355,-35606.9528161616,-0.0236202136120164,2022-07-06,27,20
"Vinnytsya",7,7,5337,41289.6,35952,1507478.01865971,0.0238491039703283,223781.992255977,42166319.9815403,5460690,5645404.07444278,6.50186053956878,1454999.30491522,-52478.7137444855,-0.0348122580196188,2022-07-07,27,20
"Vinnytsya",7,8,4478,41289.6,35952,1507478.01865971,0.0238491039703283,187763.867588957,42166319.9815403,5486590,5002662.42450308,7.33204179476167,1376692.52470833,-130785.493951378,-0.0867578116115141,2022-07-08,27,20
"Vinnytsya",7,9,5034,41289.6,35952,1507478.01865971,0.0238491039703283,211077.112425818,42166319.9815403,5508459,5462752.4085549,6.71051115626851,1416435.31776639,-91042.7008933178,-0.0603940487134024,2022-07-09,27,20
"Vinnytsya",7,10,4585,41289.6,35952,1507478.01865971,0.0238491039703283,192250.409311159,42166319.9815403,5524434,4915270.0304013,7.45470457470446,1433170.0057807,-74308.0128790087,-0.0492929329378053,2022-07-10,27,20
"Vinnytsya",7,11,4386,41289.6,35952,1507478.01865971,0.0238491039703283,183906.280313793,42166319.9815403,5540848,4890730.51738122,7.48875282565185,1377228.67635504,-130249.342304668,-0.0864021502751142,2022-07-11,28,21
"Vinnytsya",7,12,4019,41289.6,35952,1507478.01865971,0.0238491039703283,168517.861509607,42166319.9815403,5562849,4501123.60102226,8.13207417215275,1370399.74912869,-137078.269531021,-0.0909321846383516,2022-07-12,28,21
"Vinnytsya",7,13,5410,41289.6,35952,1507478.01865971,0.0238491039703283,226842.903898227,42166319.9815403,5588534,5426050.5803198,6.74114357028064,1529180.58307732,21702.5644176095,0.0143966042283689,2022-07-13,28,21
"Vinnytsya",7,14,4139,41289.6,35952,1507478.01865971,0.0238491039703283,173549.497085908,42166319.9815403,5617332,4869389.04898993,7.50586728926943,1302639.49324628,-204838.525413435,-0.135881600181179,2022-07-14,28,21
"Vinnytsya",7,15,4670,41289.6,35952,1507478.01865971,0.0238491039703283,195814.484511039,42166319.9815403,5647421,5343439.77689889,6.83434276538892,1338263.30557638,-169214.713083332,-0.112250202648912,2022-07-15,28,21
"Vinnytsya",7,16,4640,41289.6,35952,1507478.01865971,0.0238491039703283,194556.575616963,42166319.9815403,5672711,4832344.72725223,7.55194652726925,1469280.85558792,-38197.1630717861,-0.0253384544245275,2022-07-16,28,21
"Vinnytsya",7,17,5544,41289.6,35952,1507478.01865971,0.0238491039703283,232461.563625096,42166319.9815403,5691170,5771804.27624312,6.31954034402603,1469050.22976417,-38427.7888955423,-0.0254914422763578,2022-07-17,28,21
"Vinnytsya",7,18,5153,41289.6,35952,1507478.01865971,0.0238491039703283,216066.817705649,42166319.9815403,5709094,5276858.08903665,6.90888884377712,1492781.62635698,-14696.3923027257,-0.00974899276859252,2022-07-18,29,22
"Vinnytsya",7,19,5526,41289.6,35952,1507478.01865971,0.0238491039703283,231706.818288651,42166319.9815403,5733090,5977472.83192979,6.09508917998346,1412273.72107955,-95204.2975801609,-0.0631546837842495,2022-07-19,29,22
"Vinnytsya",7,20,4293,41289.6,35952,1507478.01865971,0.0238491039703283,180006.76274216,42166319.9815403,5760707,4718099.22213507,7.71616095116071,1388961.15361591,-118516.865043802,-0.0786192989727139,2022-07-20,29,22
"Vinnytsya",7,21,1677,41289.6,35952,1507478.01865971,0.0238491039703283,70317.1071788034,42166319.9815403,5786121,2086160.6319372,17.4388292179389,1226248.02319066,-281229.995469055,-0.186556614416902,2022-07-21,29,22
"Vinnytsya",7,22,1579,41289.6,35952,1507478.01865971,0.0238491039703283,66207.9381248244,42166319.9815403,5814329,2059676.89321024,17.6493658308133,1168528.12086887,-338949.897790836,-0.224845665140905,2022-07-22,29,22
"Vinnytsya",7,23,1799,41289.6,35952,1507478.01865971,0.0238491039703283,75432.6033480425,42166319.9815403,5836372,2297062.35275179,15.8158301353981,1193029.2412235,-314448.777436205,-0.208592611994289,2022-07-23,29,22
"Vinnytsya",7,24,1971,41289.6,35952,1507478.01865971,0.0238491039703283,82644.6143407403,42166319.9815403,5853491,2616012.4232448,13.8809849138634,1147188.64487587,-360289.373783837,-0.239001411180886,2022-07-24,29,22
"Vinnytsya",7,25,1799,41289.6,35952,1507478.01865971,0.0238491039703283,75432.6033480425,42166319.9815403,5871181,2439189.1126414,14.8800020438908,1122437.29199488,-385040.72666483,-0.255420458473529,2022-07-25,30,23
"Vinnytsya",7,26,1524,41289.6,35952,1507478.01865971,0.0238491039703283,63901.7718190199,42166319.9815403,5893263,2192620.82995767,16.5432419896516,1057142.47476954,-450335.543890167,-0.298734401640269,2022-07-26,30,23
"Vinnytsya",7,27,2335,41289.6,35952,1507478.01865971,0.0238491039703283,97907.2422555193,42166319.9815403,5917050,2905519.10784835,12.476004678002,1221491.21239014,-285986.806269573,-0.189712090478004,2022-07-27,30,23
"Vinnytsya",7,28,4008,41289.6,35952,1507478.01865971,0.0238491039703283,168056.628248446,42166319.9815403,5942862,4144667.71279328,8.73977372654747,1468776.90413792,-38701.1145217863,-0.0256727554516485,2022-07-28,30,23
"Vinnytsya",7,29,630,41289.6,35952,1507478.01865971,0.0238491039703283,26416.0867755791,42166319.9815403,5967643,853731.293431239,42.4005506885591,1120056.62632132,-387421.392338394,-0.256999695878052,2022-07-29,30,23
"Vinnytsya",7,30,1218,41289.6,35952,1507478.01865971,0.0238491039703283,51071.1010994529,42166319.9815403,5987403,1839964.49259847,19.6628343248337,1004202.59970537,-503275.418954336,-0.333852575443717,2022-07-30,30,23
"Vinnytsya",7,31,2322,41289.6,35952,1507478.01865971,0.0238491039703283,97362.14840142,42166319.9815403,6002180,3162442.60488539,11.4355087190115,1113385.69694613,-394092.321713579,-0.261424920851558,2022-07-31,30,23
"Vinnytsya",8,1,1484,41289.6,35952,1507478.01865971,0.0238491039703283,62224.559960253,42166319.9815403,6016903,2215891.9389525,16.3137093222285,1015113.38389514,-492364.634764566,-0.326614802119851,2022-08-01,31,24
"Vinnytsya",8,2,3542,41289.6,35952,1507478.01865971,0.0238491039703283,148517.110093811,42166319.9815403,6037220,3463550.35609424,10.4312327718781,1549216.54599519,41738.5273354817,0.0276876523696121,2022-08-02,31,24
"Vinnytsya",8,3,4598,41289.6,35952,1507478.01865971,0.0238491039703283,192795.503165258,42166319.9815403,6060616,5034075.75652005,7.17226075407722,1382779.62091475,-124698.397744958,-0.0827198779693165,2022-08-03,31,24
"Vinnytsya",8,4,5409,41289.6,35952,1507478.01865971,0.0238491039703283,226800.973601758,42166319.9815403,6086902,5499824.70515224,6.56010326069868,1487837.80645452,-19640.2122051858,-0.0130285231108363,2022-08-04,31,24
"Vinnytsya",8,5,5377,41289.6,35952,1507478.01865971,0.0238491039703283,225459.204114744,42166319.9815403,6111266,6604892.21190215,5.45884063279161,1230745.86445842,-276732.154201288,-0.183572928278801,2022-08-05,31,24
"Vinnytsya",8,6,4500,41289.6,35952,1507478.01865971,0.0238491039703283,188686.334111279,42166319.9815403,6133203,6493800.85748869,5.54884847446264,1046991.87718532,-460486.14147439,-0.305467897889354,2022-08-06,31,24
"Vinnytsya",8,7,4968,41289.6,35952,1507478.01865971,0.0238491039703283,208309.712858852,42166319.9815403,6151110,5942883.7617232,6.06022453501553,1262403.63274926,-245074.385910454,-0.162572444093313,2022-08-07,31,24
"Vinnytsya",8,8,3649,41289.6,35952,1507478.01865971,0.0238491039703283,153003.651816013,42166319.9815403,6168430,4930079.2924287,7.30168580388222,1117184.59240712,-390293.426252591,-0.258904887117093,2022-08-08,32,25
"Vinnytsya",8,9,4463,41289.6,35952,1507478.01865971,0.0238491039703283,187134.91314192,42166319.9815403,6191153,6526411.6063478,5.51224304433231,1031533.12331828,-475944.895341431,-0.315722610512484,2022-08-09,32,25
"Vinnytsya",8,10,4000,41289.6,35952,1507478.01865971,0.0238491039703283,167721.185876693,42166319.9815403,6215609,6678161.57962184,5.38332452021565,902897.572489646,-604580.446170064,-0.40105423673613,2022-08-10,32,25
"Vinnytsya",8,11,5991,41289.6,35952,1507478.01865971,0.0238491039703283,251204.406146816,42166319.9815403,6242076,7108568.394559,5.05365384245824,1269500.1123663,-237977.90629341,-0.157864926285953,2022-08-11,32,25
"Vinnytsya",8,12,3920,41289.6,35952,1507478.01865971,0.0238491039703283,164366.762159159,42166319.9815403,6267333,5078261.13121528,7.06914946946601,1161933.20951526,-345544.809144448,-0.229220462830808,2022-08-12,32,25
"Vinnytsya",8,13,3385,41289.6,35952,1507478.01865971,0.0238491039703283,141934.053548151,42166319.9815403,6286990,4265327.43595871,8.41185829698812,1193929.14596417,-313548.872695539,-0.207995651554716,2022-08-13,32,25
"Vinnytsya",8,14,2819,41289.6,35952,1507478.01865971,0.0238491039703283,118201.505746599,42166319.9815403,6301585,3730226.71736976,9.61462605330036,1136463.27669058,-371014.741969126,-0.246116187020089,2022-08-14,32,25
"Vinnytsya",8,15,2886,41289.6,35952,1507478.01865971,0.0238491039703283,121010.835610034,42166319.9815403,6317408,3984646.84101643,8.99676016768295,1088705.46567438,-418772.55298533,-0.277796788942673,2022-08-15,33,26
"Vinnytsya",8,16,3425,41289.6,35952,1507478.01865971,0.0238491039703283,143611.265406918,42166319.9815403,6341197,4365654.07493097,8.20612956653164,1178492.65114273,-328985.367516978,-0.218235598426488,2022-08-16,33,26
"Vinnytsya",8,17,3083,41289.6,35952,1507478.01865971,0.0238491039703283,129271.104014461,42166319.9815403,6361603,3900532.1672967,9.17944409784348,1186636.87276725,-320841.145892457,-0.212833050910895,2022-08-17,33,26
"Vinnytsya",8,18,3195,41289.6,35952,1507478.01865971,0.0238491039703283,133967.297219008,42166319.9815403,6383698,3993009.23221692,8.9613171171342,1200523.4337049,-306954.584954807,-0.203621267544397,2022-08-18,33,26
"Vinnytsya",8,19,3406,41289.6,35952,1507478.01865971,0.0238491039703283,142814.589774004,42166319.9815403,6410901,4422395.55030715,8.08507935909464,1154667.29195937,-352810.726700343,-0.234040378919771,2022-08-19,33,26
"Vinnytsya",8,20,5072,41289.6,35952,1507478.01865971,0.0238491039703283,212670.463691646,42166319.9815403,6432792,5825502.31075833,6.13398228605093,1304516.8570508,-202961.161608914,-0.13463623289802,2022-08-20,33,26
"Vinnytsya",8,21,4124,41289.6,35952,1507478.01865971,0.0238491039703283,172920.54263887,42166319.9815403,6452045,6039757.72963344,5.91319661818751,1022513.16794732,-484964.850712394,-0.321706084406839,2022-08-21,33,26
"Vinnytsya",8,22,9064,41289.6,35952,1507478.01865971,0.0238491039703283,380056.207196585,42166319.9815403,6473544,9712607.3435886,3.67489127469994,1396665.23972228,-110812.778937425,-0.0735087195738668,2022-08-22,34,27
"Vinnytsya",8,23,4724,41289.6,35952,1507478.01865971,0.0238491039703283,198078.720520374,42166319.9815403,6505317,6105129.42732502,5.84115429591561,1157008.36929705,-350469.64936266,-0.232487402817495,2022-08-23,34,27
"Vinnytsya",8,24,3864,41289.6,35952,1507478.01865971,0.0238491039703283,162018.665556885,42166319.9815403,6531192,5661811.44538832,6.2939446721713,1019736.51687406,-487741.50178565,-0.323548002523644,2022-08-24,34,27
"Vinnytsya",8,25,4402,41289.6,35952,1507478.01865971,0.0238491039703283,184577.1650573,42166319.9815403,6548492,5869837.37354508,6.06794119068226,1120003.38271055,-387474.63594916,-0.257035015537846,2022-08-25,34,27
"Vinnytsya",8,26,4333,41289.6,35952,1507478.01865971,0.0238491039703283,181683.974600927,42166319.9815403,6562502,6191916.84362659,5.7500478253657,1044691.54305786,-462786.475601851,-0.306993846592411,2022-08-26,34,27
"Vinnytsya",8,27,3834,41289.6,35952,1507478.01865971,0.0238491039703283,160760.75666281,42166319.9815403,6574710,5596953.84114775,6.3591037181471,1022294.32542662,-485183.693233094,-0.321851255691588,2022-08-27,34,27
"Vinnytsya",8,28,4363,41289.6,35952,1507478.01865971,0.0238491039703283,182941.883495002,42166319.9815403,6583157,6332591.57497694,5.61905225692214,1027960.00333818,-479518.015321529,-0.318092873916573,2022-08-28,34,27
"Vinnytsya",8,29,5344,41289.6,35952,1507478.01865971,0.0238491039703283,224075.504331261,42166319.9815403,6594771,8216267.55860051,4.32940489435562,970113.585156966,-537364.433502744,-0.356465850149186,2022-08-29,35,28
"Vinnytsya",8,30,4655,41289.6,35952,1507478.01865971,0.0238491039703283,195185.530064001,42166319.9815403,6610179,7349390.97765933,4.837971076736,944301.949047022,-563176.069612688,-0.373588246489594,2022-08-30,35,28
"Vinnytsya",8,31,11627,41289.6,35952,1507478.01865971,0.0238491039703283,487523.557047076,42166319.9815403,6630503,16575398.6808252,2.14388912543316,1045196.45234572,-462281.566313992,-0.306658910174361,2022-08-31,35,28
"Volyn",2,25,39159,34845.1636363636,27616,1005329.5225462,0.0274696001466831,1425539.49787756,42166319.9815403,156788,57714814.0729419,0.727881266817342,1037623.49561328,32293.9730670769,0.0321227740186977,2022-02-25,8,1
"Volyn",2,26,44672,34845.1636363636,27616,1005329.5225462,0.0274696001466831,1626234.08282097,42166319.9815403,287630,54830600.7739893,0.763783168347243,1242090.22025127,236760.697705073,0.23550556548407,2022-02-26,8,1
"Volyn",2,27,27142,34845.1636363636,27616,1005329.5225462,0.0274696001466831,988074.083898791,42166319.9815403,444321,34689248.302566,1.20273574733109,1188392.02171649,183062.49917029,0.182092035561283,2022-02-27,8,1
"Volyn",2,28,20426,34845.1636363636,27616,1005329.5225462,0.0274696001466831,743585.6325148,42166319.9815403,597136,29826495.0213085,1.39369992859847,1036335.24294273,31005.7203965278,0.030841350722497,2022-02-28,9,2
"Volyn",3,1,19423,34845.1636363636,27616,1005329.5225462,0.0274696001466831,707072.541874815,42166319.9815403,752539,28943088.6343985,1.43086943845795,1011728.49094145,6398.96839524934,0.00636504574046792,2022-03-01,9,2
"Volyn",3,2,22697,34845.1636363636,27616,1005329.5225462,0.0274696001466831,826258.84173056,42166319.9815403,912962,35135319.8597528,1.17412786182703,970133.52715678,-35195.9953894204,-0.0350094119391615,2022-03-02,9,2
"Volyn",3,3,19158,34845.1636363636,27616,1005329.5225462,0.0274696001466831,697425.513939026,42166319.9815403,1086775,26214272.9591755,1.56706787350216,1092913.11705458,87583.5945083826,0.0871192902865913,2022-03-03,9,2
"Volyn",3,4,9140,34845.1636363636,27616,1005329.5225462,0.0274696001466831,332731.454087206,42166319.9815403,1247401,15313132.9003459,2.6721454876563,889106.853640446,-116222.668905754,-0.115606541237739,2022-03-04,9,2
"Volyn",3,5,9561,34845.1636363636,27616,1005329.5225462,0.0274696001466831,348057.487147459,42166319.9815403,1432746,13926017.6155252,2.92499802212867,1018067.46149339,12737.9389471938,0.0126704117023564,2022-03-05,9,2
"Volyn",3,6,11457,34845.1636363636,27616,1005329.5225462,0.0274696001466831,417079.241737103,42166319.9815403,1624612,13896831.3329623,2.91733467940842,1216759.73598102,211430.213434818,0.210309364932732,2022-03-06,9,2
"Volyn",3,7,11346,34845.1636363636,27616,1005329.5225462,0.0274696001466831,413038.411167773,42166319.9815403,1821480,13709821.72095,2.94276911857208,1215476.6811686,210147.158622397,0.209033111939414,2022-03-07,10,3
"Volyn",3,8,8316,34845.1636363636,27616,1005329.5225462,0.0274696001466831,302734.657788753,42166319.9815403,1995363,10261795.2527854,3.91461298846675,1185089.02343889,179759.50089269,0.178806547367089,2022-03-08,10,3
"Volyn",3,9,7970,34845.1636363636,27616,1005329.5225462,0.0274696001466831,290138.915653724,42166319.9815403,2153330,12324119.9292663,3.24672189261327,942000.36935202,-63329.1531941805,-0.0629934282978049,2022-03-09,10,3
"Volyn",3,10,9926,34845.1636363636,27616,1005329.5225462,0.0274696001466831,361344.902983546,42166319.9815403,2263225,13719835.8948061,2.90842363476421,1050944.05613893,45614.5335927262,0.0453727186656154,2022-03-10,10,3
"Volyn",3,11,10540,34845.1636363636,27616,1005329.5225462,0.0274696001466831,383696.884691373,42166319.9815403,2370102,13466741.2749448,2.95514832943157,1133881.20780381,128551.685257609,0.127870198153562,2022-03-11,10,3
"Volyn",3,12,12037,34845.1636363636,27616,1005329.5225462,0.0274696001466831,438193.491558829,42166319.9815403,2470355,14483456.4197904,2.7407798132564,1200991.87596478,195662.353418577,0.194625094588909,2022-03-12,10,3
"Volyn",3,13,13440,34845.1636363636,27616,1005329.5225462,0.0274696001466831,489268.133800006,42166319.9815403,2581188,15039923.0181013,2.63200363019795,1287755.50430179,282425.981755592,0.280928765565633,2022-03-13,10,3
"Volyn",3,14,9610,34845.1636363636,27616,1005329.5225462,0.0274696001466831,349841.277218605,42166319.9815403,2682682,13620353.5730419,2.89887026572411,1014144.47625196,8814.9537057603,0.00876822326219432,2022-03-14,11,4
"Volyn",3,15,9922,34845.1636363636,27616,1005329.5225462,0.0274696001466831,361199.287467534,42166319.9815403,2778894,11936245.4696398,3.29981702217197,1191891.55718175,186562.034635555,0.18557301904658,2022-03-15,11,4
"Volyn",3,16,11928,34845.1636363636,27616,1005329.5225462,0.0274696001466831,434225.468747505,42166319.9815403,2867315,13793482.1567681,2.84909963524021,1237151.62462053,231822.102074327,0.230593150678785,2022-03-16,11,4
"Volyn",3,17,11473,34845.1636363636,27616,1005329.5225462,0.0274696001466831,417661.703801151,42166319.9815403,2937845,13353284.6970094,2.93773973008499,1226981.38099163,221651.858445429,0.220476822250331,2022-03-17,11,4
"Volyn",3,18,14326,34845.1636363636,27616,1005329.5225462,0.0274696001466831,521521.970596643,42166319.9815403,3000568,16972684.1033735,2.30757561638443,1203451.38275757,198121.860211371,0.19707156287382,2022-03-18,11,4
"Volyn",3,19,16090,34845.1636363636,27616,1005329.5225462,0.0274696001466831,585738.413157894,42166319.9815403,3054560,15048536.3012417,2.59904081025561,1522358.03993173,517028.517385528,0.514287609972946,2022-03-19,11,4
"Volyn",3,20,16765,34845.1636363636,27616,1005329.5225462,0.0274696001466831,610311.031484903,42166319.9815403,3096110,15993995.4746665,2.44280486657791,1490870.75783751,485541.235291306,0.482967250441004,2022-03-20,11,4
"Volyn",3,21,12488,34845.1636363636,27616,1005329.5225462,0.0274696001466831,454611.640989172,42166319.9815403,3142666,14364262.2517806,2.71671828998408,1235051.75991496,229722.23736876,0.228504417921541,2022-03-21,12,5
"Volyn",3,22,13844,34845.1636363636,27616,1005329.5225462,0.0274696001466831,503975.300917208,42166319.9815403,3193428,14451987.9298299,2.69671495511683,1359077.73099294,353748.208446742,0.351872893925171,2022-03-22,12,5
"Volyn",3,23,12777,34845.1636363636,27616,1005329.5225462,0.0274696001466831,465132.362021032,42166319.9815403,3242073,13909799.1043916,2.79833279326452,1301595.14185204,296265.619305838,0.294695035470047,2022-03-23,12,5
"Volyn",3,24,12063,34845.1636363636,27616,1005329.5225462,0.0274696001466831,439139.992412907,42166319.9815403,3293875,13222244.7539933,2.93992780384741,1291039.87347605,285710.350929845,0.284195723414375,2022-03-24,12,5
"Volyn",3,25,11276,34845.1636363636,27616,1005329.5225462,0.0274696001466831,410490.139637564,42166319.9815403,3340362,13384875.6435145,2.90073356044611,1190722.52427889,185393.001732692,0.184410183501969,2022-03-25,12,5
"Volyn",3,26,12239,34845.1636363636,27616,1005329.5225462,0.0274696001466831,445547.075117431,42166319.9815403,3381590,13804920.9859031,2.80948583632932,1251758.19696038,246428.674414179,0.24512228964494,2022-03-26,12,5
"Volyn",3,27,12471,34845.1636363636,27616,1005329.5225462,0.0274696001466831,453992.775046121,42166319.9815403,3418343,13998440.8263799,2.76802091476646,1256661.49648053,251331.973934327,0.249999595453815,2022-03-27,12,5
"Volyn",3,28,6281,34845.1636363636,27616,1005329.5225462,0.0274696001466831,228652.764017696,42166319.9815403,3450825,9146607.19813899,4.23277114047464,967834.820723862,-37494.7018223376,-0.0372959323102088,2022-03-28,13,6
"Volyn",3,29,8488,34845.1636363636,27616,1005329.5225462,0.0274696001466831,308996.124977265,42166319.9815403,3476582,12285282.5392086,3.14927539175934,973113.892539896,-32215.6300063042,-0.032044846275589,2022-03-29,13,6
"Volyn",3,30,10614,34845.1636363636,27616,1005329.5225462,0.0274696001466831,386390.771737594,42166319.9815403,3509937,12164026.5637201,3.17792655080474,1227921.49249083,222591.969944632,0.221411949965294,2022-03-30,13,6
"Volyn",3,31,9826,34845.1636363636,27616,1005329.5225462,0.0274696001466831,357704.515083248,42166319.9815403,3544257,13373483.804261,2.88795825731173,1033035.70801235,27706.1854661538,0.0275593075153928,2022-03-31,13,6
"Volyn",4,1,9954,34845.1636363636,27616,1005329.5225462,0.0274696001466831,362364.211595629,42166319.9815403,3573703,12337179.6343405,3.1281555530016,1133531.62071191,128202.098165712,0.127522464316988,2022-04-01,13,6
"Volyn",4,2,13102,34845.1636363636,27616,1005329.5225462,0.0274696001466831,476963.622697,42166319.9815403,3600613,14097174.7799249,2.73570467725631,1304831.61349329,299502.090947094,0.297914349703513,2022-04-02,13,6
"Volyn",4,3,13462,34845.1636363636,27616,1005329.5225462,0.0274696001466831,490069.019138071,42166319.9815403,3628953,15789025.8041386,2.44076914304864,1196145.33987632,190815.817330117,0.189804251293484,2022-04-03,13,6
"Volyn",4,4,12061,34845.1636363636,27616,1005329.5225462,0.0274696001466831,439067.184654901,42166319.9815403,3656628,14961466.1108319,2.57392502153648,1130126.01271883,124796.490172626,0.124134910369044,2022-04-04,14,7
"Volyn",4,5,10610,34845.1636363636,27616,1005329.5225462,0.0274696001466831,386245.156221582,42166319.9815403,3687889,12053198.9093283,3.19238330595879,1233042.58872922,227713.066183021,0.226505897893351,2022-04-05,14,7
"Volyn",4,6,11227,34845.1636363636,27616,1005329.5225462,0.0274696001466831,408706.349566418,42166319.9815403,3723843,10931601.6662137,3.51663719145151,1437271.94926765,431942.42672145,0.429652583590173,2022-04-06,14,7
"Volyn",4,7,12780,34845.1636363636,27616,1005329.5225462,0.0274696001466831,465241.573658041,42166319.9815403,3761762,10085598.75527,3.80786098212295,1771575.23559393,766245.713047733,0.762183638163794,2022-04-07,14,7
"Volyn",4,8,11358,34845.1636363636,27616,1005329.5225462,0.0274696001466831,413475.257715808,42166319.9815403,3800990,10629653.7546044,3.60927372304313,1492345.38280215,487015.860255953,0.48443405802158,2022-04-08,14,7
"Volyn",4,9,13109,34845.1636363636,27616,1005329.5225462,0.0274696001466831,477218.44985002,42166319.9815403,3837740,11996622.1542545,3.19494766849412,1524687.9737107,519358.451164502,0.516605192145479,2022-04-09,14,7
"Volyn",4,10,12947,34845.1636363636,27616,1005329.5225462,0.0274696001466831,471321.021451538,42166319.9815403,3869946,12784209.3779221,2.99559971598063,1411889.11799593,406559.595449728,0.40440431354292,2022-04-10,14,7
"Volyn",4,11,13319,34845.1636363636,27616,1005329.5225462,0.0274696001466831,484863.264440645,42166319.9815403,3902657,12697700.0514162,3.01343257649819,1461102.7562127,455773.233666498,0.453357057009686,2022-04-11,15,8
"Volyn",4,12,11332,34845.1636363636,27616,1005329.5225462,0.0274696001466831,412528.756861731,42166319.9815403,3935808,12406798.5148625,3.08141636504718,1271172.86244631,265843.339900109,0.264434032760529,2022-04-12,15,8
"Volyn",4,13,10542,34845.1636363636,27616,1005329.5225462,0.0274696001466831,383769.692449379,42166319.9815403,3966699,11815545.414669,3.23299683941087,1240726.20275052,235396.680204323,0.234148779007438,2022-04-13,15,8
"Volyn",4,14,14715,34845.1636363636,27616,1005329.5225462,0.0274696001466831,535683.079528801,42166319.9815403,3997683,12798504.7549131,2.98227314146897,1597553.26041813,592223.737871931,0.589084200344584,2022-04-14,15,8
"Volyn",4,15,16066,34845.1636363636,27616,1005329.5225462,0.0274696001466831,584864.720061822,42166319.9815403,4021119,12357427.2145853,3.08682384440979,1805374.36364089,800044.841094691,0.795803587930469,2022-04-15,15,8
"Volyn",4,16,18124,34845.1636363636,27616,1005329.5225462,0.0274696001466831,659783.903049948,42166319.9815403,4033399,13835650.9446644,2.75613493966078,1818453.46782173,813123.945275525,0.808813356257682,2022-04-16,15,8
"Volyn",4,17,17089,34845.1636363636,27616,1005329.5225462,0.0274696001466831,622105.888281867,42166319.9815403,4047377,13762102.0456477,2.7698488831941,1723139.299886,717809.777339801,0.714004474395423,2022-04-17,15,8
"Volyn",4,18,19570,34845.1636363636,27616,1005329.5225462,0.0274696001466831,712423.912088252,42166319.9815403,4073585,14260832.9685415,2.67114375896348,1902986.68651088,897657.163964684,0.89289844158877,2022-04-18,16,9
"Volyn",4,19,11593,34845.1636363636,27616,1005329.5225462,0.0274696001466831,422030.169281508,42166319.9815403,4103193,11912529.4848489,3.1952178611563,1348478.33483509,343148.812288893,0.341329688020898,2022-04-19,16,9
"Volyn",4,20,14832,34845.1636363636,27616,1005329.5225462,0.0274696001466831,539942.333372149,42166319.9815403,4125552,12777896.584259,2.97707590061439,1607449.30840372,602119.785857524,0.598927786714682,2022-04-20,16,9
"Volyn",4,21,15312,34845.1636363636,27616,1005329.5225462,0.0274696001466831,557416.195293578,42166319.9815403,4145208,12159806.6995678,3.12678588738518,1742921.0928439,737591.5702977,0.73368139874138,2022-04-21,16,9
"Volyn",4,22,15859,34845.1636363636,27616,1005329.5225462,0.0274696001466831,577329.117108206,42166319.9815403,4158218,12964859.7432076,2.93162461718516,1692512.25193219,687182.72938599,0.683539788671043,2022-04-22,16,9
"Volyn",4,23,14547,34845.1636363636,27616,1005329.5225462,0.0274696001466831,529567.227856301,42166319.9815403,4169135,12593800.3237729,3.01713414574426,1597775.36563238,592445.843086177,0.589305128119274,2022-04-23,16,9
"Volyn",4,24,14913,34845.1636363636,27616,1005329.5225462,0.0274696001466831,542891.04757139,42166319.9815403,4176846,13439328.1216442,2.826739077853,1534611.3391866,529281.816640398,0.526475951188507,2022-04-24,16,9
"Volyn",4,25,18139,34845.1636363636,27616,1005329.5225462,0.0274696001466831,660329.961234993,42166319.9815403,4194150,14108040.5822765,2.69152684670071,1777295.81834482,771966.295798624,0.767873894564902,2022-04-25,17,10
"Volyn",4,26,7163,34845.1636363636,27616,1005329.5225462,0.0274696001466831,260760.985298321,42166319.9815403,4223172,8893028.07012178,4.26661736388973,1112567.34769881,107237.825152613,0.106669328561058,2022-04-26,17,10
"Volyn",4,27,5753,34845.1636363636,27616,1005329.5225462,0.0274696001466831,209431.515904124,42166319.9815403,4254089,4964142.3603402,7.63721670926097,1599473.87270883,594144.350162634,0.590994630952291,2022-04-27,17,10
"Volyn",4,28,13138,34845.1636363636,27616,1005329.5225462,0.0274696001466831,478274.162341107,42166319.9815403,4284961,11754529.1507773,3.22270322321123,1541335.68455533,536006.162009134,0.533164648991497,2022-04-28,17,10
"Volyn",4,29,10816,34845.1636363636,27616,1005329.5225462,0.0274696001466831,393744.355296195,42166319.9815403,4311636,11540200.5370813,3.28024490214919,1291577.91421036,286248.391664164,0.28473091184986,2022-04-29,17,10
"Volyn",4,30,10000,34845.1636363636,27616,1005329.5225462,0.0274696001466831,364038.790029766,42166319.9815403,4332090,13497168.0424935,2.80312357839999,1020445.71578464,15116.1932384402,0.0150360582271128,2022-04-30,17,10
"Volyn",5,1,11002,34845.1636363636,27616,1005329.5225462,0.0274696001466831,400515.476790749,42166319.9815403,4343619,13778938.4616099,2.74496479441576,1099400.88340925,94071.360863048,0.093572663244578,2022-05-01,17,10
