"week","raion_name","week_number","count","intensity"
2022-05-16,"Dovzhanskyi",13,0,0
2022-05-16,"Luhanskyi",13,0,0
2022-05-16,"Rovenkivskyi",13,0,0
2022-05-16,"Svativskyi",13,0,0
2022-05-16,"Sievierodonetskyi",13,10,3.09597523219814
2022-05-16,"Starobilskyi",13,0,0
2022-05-16,"Shchastynskyi",13,0,0
2022-05-16,"Drohobytskyi",13,0,0
2022-05-16,"Zolochivskyi",13,0,0
2022-05-16,"Lvivskyi",13,0,0
2022-05-16,"Sambirskyi",13,0,0
2022-05-16,"Stryiskyi",13,0,0
2022-05-16,"Chervonohradskyi",13,0,0
2022-05-16,"Yavorivskyi",13,0,0
2022-05-16,"Bashtanskyi",13,0,0
2022-05-16,"Voznesenskyi",13,0,0
2022-05-16,"Mykolaivskyi",13,0,0
2022-05-16,"Pervomaiskyi",13,0,0
2022-05-16,"Berezivskyi",13,0,0
2022-05-16,"Bilhorod-Dnistrovskyi",13,0,0
2022-05-16,"Bolhradskyi",13,0,0
2022-05-16,"Izmailskyi",13,0,0
2022-05-16,"Odeskyi",13,0,0
2022-05-16,"Podilskyi",13,0,0
2022-05-16,"Rozdilnianskyi",13,0,0
2022-05-16,"Kremenchutskyi",13,0,0
2022-05-16,"Lubenskyi",13,0,0
2022-05-16,"Myrhorodskyi",13,0,0
2022-05-16,"Poltavskyi",13,0,0
2022-05-16,"Varaskyi",13,0,0
2022-05-16,"Dubenskyi",13,0,0
2022-05-16,"Rivnenskyi",13,0,0
2022-05-16,"Sarnenskyi",13,0,0
2022-05-16,"Konotopskyi",13,0,0
2022-05-16,"Okhtyrskyi",13,0,0
2022-05-16,"Romenskyi",13,0,0
2022-05-16,"Sumskyi",13,0,0
2022-05-16,"Shostkynskyi",13,0,0
2022-05-16,"Kremenetskyi",13,0,0
2022-05-16,"Ternopilskyi",13,0,0
2022-05-16,"Chortkivskyi",13,0,0
2022-05-16,"Bohodukhivskyi",13,4,1.23839009287926
2022-05-16,"Iziumskyi",13,31,9.59752321981424
2022-05-16,"Krasnohradskyi",13,0,0
2022-05-16,"Kupianskyi",13,0,0
2022-05-16,"Lozivskyi",13,0,0
2022-05-16,"Kharkivskyi",13,1,0.309597523219814
2022-05-16,"Chuhuivskyi",13,7,2.1671826625387
2022-05-16,"Beryslavskyi",13,0,0
2022-05-16,"Henicheskyi",13,0,0
2022-05-16,"Kakhovskyi",13,0,0
2022-05-16,"Skadovskyi",13,0,0
2022-05-16,"Khersonskyi",13,1,0.309597523219814
2022-05-16,"Kamianets-Podilskyi",13,0,0
2022-05-16,"Khmelnytskyi",13,0,0
2022-05-16,"Shepetivskyi",13,0,0
2022-05-16,"Zvenyhorodskyi",13,0,0
2022-05-16,"Zolotoniskyi",13,0,0
2022-05-16,"Umanskyi",13,0,0
2022-05-16,"Cherkaskyi",13,0,0
2022-05-16,"Vyzhnytskyi",13,0,0
2022-05-16,"Dnistrovskyi",13,0,0
2022-05-16,"Chernivetskyi",13,0,0
2022-05-16,"Koriukivskyi",13,0,0
2022-05-16,"Nizhynskyi",13,0,0
2022-05-16,"Novhorod-Siverskyi",13,0,0
2022-05-16,"Prylutskyi",13,0,0
2022-05-16,"Chernihivskyi",13,13,4.02476780185759
2022-05-16,"Kyiv",13,0,0
2022-05-16,"Sevastopol",13,0,0
2022-05-23,"Bakhchysaraiskyi",14,0,0
2022-05-23,"Bilohirskyi",14,0,0
2022-05-23,"Dzhankoiskyi",14,0,0
2022-05-23,"Yevpatoriiskyi",14,0,0
2022-05-23,"Kerchenskyi",14,0,0
2022-05-23,"Kurmanskyi",14,0,0
2022-05-23,"Perekopskyi",14,0,0
2022-05-23,"Simferopolskyi",14,0,0
2022-05-23,"Feodosiiskyi",14,0,0
2022-05-23,"Yaltynskyi",14,0,0
2022-05-23,"Vinnytskyi",14,0,0
2022-05-23,"Haisynskyi",14,0,0
2022-05-23,"Zhmerynskyi",14,0,0
2022-05-23,"Mohyliv-Podilskyi",14,0,0
2022-05-23,"Tulchynskyi",14,0,0
2022-05-23,"Khmilnytskyi",14,0,0
2022-05-23,"Volodymyrskyi",14,0,0
2022-05-23,"Kamin-Kashyrskyi",14,0,0
2022-05-23,"Kovelskyi",14,0,0
2022-05-23,"Lutskyi",14,0,0
2022-05-23,"Dniprovskyi",14,1,0.309597523219814
2022-05-23,"Kamianskyi",14,15,4.64396284829721
2022-05-23,"Kryvorizkyi",14,9,2.78637770897833
2022-05-23,"Nikopolskyi",14,0,0
2022-05-23,"Novomoskovskyi",14,0,0
2022-05-23,"Pavlohradskyi",14,0,0
2022-05-23,"Synelnykivskyi",14,0,0
2022-05-23,"Bakhmutskyi",14,0,0
2022-05-23,"Volnovaskyi",14,0,0
2022-05-23,"Horlivskyi",14,13,4.02476780185759
2022-05-23,"Donetskyi",14,0,0
2022-05-23,"Kalmiuskyi",14,0,0
2022-05-23,"Kramatorskyi",14,16,4.95356037151703
2022-05-23,"Mariupolskyi",14,0,0
2022-05-23,"Pokrovskyi",14,0,0
2022-05-23,"Berdychivskyi",14,0,0
2022-05-23,"Zhytomyrskyi",14,0,0
2022-05-23,"Korostenskyi",14,0,0
2022-05-23,"Zviahelskyi",14,0,0
2022-05-23,"Berehivskyi",14,0,0
2022-05-23,"Mukachivskyi",14,0,0
2022-05-23,"Rakhivskyi",14,0,0
2022-05-23,"Tiachivskyi",14,0,0
2022-05-23,"Uzhhorodskyi",14,0,0
2022-05-23,"Khustskyi",14,0,0
2022-05-23,"Berdianskyi",14,0,0
2022-05-23,"Vasylivskyi",14,0,0
2022-05-23,"Zaporizkyi",14,0,0
2022-05-23,"Melitopolskyi",14,0,0
2022-05-23,"Polohivskyi",14,0,0
2022-05-23,"Verkhovynskyi",14,0,0
2022-05-23,"Ivano-Frankivskyi",14,0,0
2022-05-23,"Kaluskyi",14,0,0
2022-05-23,"Kolomyiskyi",14,0,0
2022-05-23,"Kosivskyi",14,0,0
2022-05-23,"Nadvirnianskyi",14,0,0
2022-05-23,"Chornobyl Exclusion Zone",14,0,0
2022-05-23,"Bilotserkivskyi",14,0,0
2022-05-23,"Boryspilskyi",14,0,0
2022-05-23,"Brovarskyi",14,0,0
2022-05-23,"Buchanskyi",14,0,0
2022-05-23,"Vyshhorodskyi",14,0,0
2022-05-23,"Obukhivskyi",14,0,0
2022-05-23,"Fastivskyi",14,0,0
2022-05-23,"Holovanivskyi",14,0,0
2022-05-23,"Kropyvnytskyi",14,0,0
2022-05-23,"Novoukrainskyi",14,0,0
2022-05-23,"Oleksandriiskyi",14,0,0
2022-05-23,"Alchevskyi",14,13,4.02476780185759
2022-05-23,"Dovzhanskyi",14,0,0
2022-05-23,"Luhanskyi",14,0,0
2022-05-23,"Rovenkivskyi",14,0,0
2022-05-23,"Svativskyi",14,0,0
2022-05-23,"Sievierodonetskyi",14,4,1.23839009287926
2022-05-23,"Starobilskyi",14,0,0
2022-05-23,"Shchastynskyi",14,0,0
2022-05-23,"Drohobytskyi",14,0,0
2022-05-23,"Zolochivskyi",14,0,0
2022-05-23,"Lvivskyi",14,0,0
2022-05-23,"Sambirskyi",14,0,0
2022-05-23,"Stryiskyi",14,0,0
2022-05-23,"Chervonohradskyi",14,0,0
2022-05-23,"Yavorivskyi",14,0,0
2022-05-23,"Bashtanskyi",14,0,0
2022-05-23,"Voznesenskyi",14,0,0
2022-05-23,"Mykolaivskyi",14,0,0
2022-05-23,"Pervomaiskyi",14,0,0
2022-05-23,"Berezivskyi",14,0,0
2022-05-23,"Bilhorod-Dnistrovskyi",14,0,0
2022-05-23,"Bolhradskyi",14,0,0
2022-05-23,"Izmailskyi",14,0,0
2022-05-23,"Odeskyi",14,0,0
2022-05-23,"Podilskyi",14,0,0
2022-05-23,"Rozdilnianskyi",14,0,0
2022-05-23,"Kremenchutskyi",14,0,0
2022-05-23,"Lubenskyi",14,0,0
2022-05-23,"Myrhorodskyi",14,0,0
2022-05-23,"Poltavskyi",14,0,0
2022-05-23,"Varaskyi",14,0,0
2022-05-23,"Dubenskyi",14,0,0
2022-05-23,"Rivnenskyi",14,0,0
2022-05-23,"Sarnenskyi",14,0,0
2022-05-23,"Konotopskyi",14,0,0
2022-05-23,"Okhtyrskyi",14,0,0
2022-05-23,"Romenskyi",14,0,0
2022-05-23,"Sumskyi",14,0,0
2022-05-23,"Shostkynskyi",14,0,0
2022-05-23,"Kremenetskyi",14,0,0
2022-05-23,"Ternopilskyi",14,0,0
2022-05-23,"Chortkivskyi",14,0,0
2022-05-23,"Bohodukhivskyi",14,0,0
2022-05-23,"Iziumskyi",14,15,4.64396284829721
2022-05-23,"Krasnohradskyi",14,0,0
2022-05-23,"Kupianskyi",14,0,0
2022-05-23,"Lozivskyi",14,0,0
2022-05-23,"Kharkivskyi",14,1,0.309597523219814
2022-05-23,"Chuhuivskyi",14,1,0.309597523219814
2022-05-23,"Beryslavskyi",14,0,0
2022-05-23,"Henicheskyi",14,0,0
2022-05-23,"Kakhovskyi",14,0,0
2022-05-23,"Skadovskyi",14,23,7.12074303405573
2022-05-23,"Khersonskyi",14,0,0
2022-05-23,"Kamianets-Podilskyi",14,0,0
2022-05-23,"Khmelnytskyi",14,0,0
2022-05-23,"Shepetivskyi",14,0,0
2022-05-23,"Zvenyhorodskyi",14,0,0
2022-05-23,"Zolotoniskyi",14,0,0
2022-05-23,"Umanskyi",14,0,0
2022-05-23,"Cherkaskyi",14,0,0
2022-05-23,"Vyzhnytskyi",14,0,0
2022-05-23,"Dnistrovskyi",14,0,0
2022-05-23,"Chernivetskyi",14,0,0
2022-05-23,"Koriukivskyi",14,0,0
2022-05-23,"Nizhynskyi",14,0,0
2022-05-23,"Novhorod-Siverskyi",14,0,0
2022-05-23,"Prylutskyi",14,15,4.64396284829721
2022-05-23,"Chernihivskyi",14,0,0
2022-05-23,"Kyiv",14,0,0
2022-05-23,"Sevastopol",14,0,0
2022-05-30,"Bakhchysaraiskyi",15,0,0
2022-05-30,"Bilohirskyi",15,0,0
2022-05-30,"Dzhankoiskyi",15,0,0
2022-05-30,"Yevpatoriiskyi",15,0,0
2022-05-30,"Kerchenskyi",15,0,0
2022-05-30,"Kurmanskyi",15,0,0
2022-05-30,"Perekopskyi",15,0,0
2022-05-30,"Simferopolskyi",15,0,0
2022-05-30,"Feodosiiskyi",15,0,0
2022-05-30,"Yaltynskyi",15,0,0
2022-05-30,"Vinnytskyi",15,0,0
2022-05-30,"Haisynskyi",15,0,0
2022-05-30,"Zhmerynskyi",15,0,0
2022-05-30,"Mohyliv-Podilskyi",15,0,0
2022-05-30,"Tulchynskyi",15,0,0
2022-05-30,"Khmilnytskyi",15,0,0
2022-05-30,"Volodymyrskyi",15,0,0
2022-05-30,"Kamin-Kashyrskyi",15,0,0
2022-05-30,"Kovelskyi",15,0,0
2022-05-30,"Lutskyi",15,0,0
2022-05-30,"Dniprovskyi",15,1,0.309597523219814
2022-05-30,"Kamianskyi",15,27,8.35913312693498
2022-05-30,"Kryvorizkyi",15,27,8.35913312693498
2022-05-30,"Nikopolskyi",15,0,0
2022-05-30,"Novomoskovskyi",15,0,0
2022-05-30,"Pavlohradskyi",15,0,0
2022-05-30,"Synelnykivskyi",15,0,0
2022-05-30,"Bakhmutskyi",15,0,0
2022-05-30,"Volnovaskyi",15,0,0
2022-05-30,"Horlivskyi",15,9,2.78637770897833
2022-05-30,"Donetskyi",15,0,0
2022-05-30,"Kalmiuskyi",15,0,0
2022-05-30,"Kramatorskyi",15,12,3.71517027863777
2022-05-30,"Mariupolskyi",15,0,0
2022-05-30,"Pokrovskyi",15,0,0
2022-05-30,"Berdychivskyi",15,0,0
2022-05-30,"Zhytomyrskyi",15,0,0
2022-05-30,"Korostenskyi",15,0,0
2022-05-30,"Zviahelskyi",15,0,0
2022-05-30,"Berehivskyi",15,0,0
2022-05-30,"Mukachivskyi",15,0,0
2022-05-30,"Rakhivskyi",15,0,0
2022-05-30,"Tiachivskyi",15,0,0
2022-05-30,"Uzhhorodskyi",15,0,0
2022-05-30,"Khustskyi",15,0,0
2022-05-30,"Berdianskyi",15,0,0
2022-05-30,"Vasylivskyi",15,0,0
2022-05-30,"Zaporizkyi",15,0,0
2022-05-30,"Melitopolskyi",15,0,0
2022-05-30,"Polohivskyi",15,0,0
2022-05-30,"Verkhovynskyi",15,0,0
2022-05-30,"Ivano-Frankivskyi",15,0,0
2022-05-30,"Kaluskyi",15,0,0
2022-05-30,"Kolomyiskyi",15,0,0
2022-05-30,"Kosivskyi",15,0,0
2022-05-30,"Nadvirnianskyi",15,0,0
2022-05-30,"Chornobyl Exclusion Zone",15,0,0
2022-05-30,"Bilotserkivskyi",15,0,0
2022-05-30,"Boryspilskyi",15,0,0
2022-05-30,"Brovarskyi",15,0,0
2022-05-30,"Buchanskyi",15,0,0
2022-05-30,"Vyshhorodskyi",15,0,0
2022-05-30,"Obukhivskyi",15,0,0
2022-05-30,"Fastivskyi",15,0,0
2022-05-30,"Holovanivskyi",15,0,0
2022-05-30,"Kropyvnytskyi",15,0,0
2022-05-30,"Novoukrainskyi",15,0,0
2022-05-30,"Oleksandriiskyi",15,0,0
2022-05-30,"Alchevskyi",15,0,0
2022-05-30,"Dovzhanskyi",15,0,0
2022-05-30,"Luhanskyi",15,0,0
2022-05-30,"Rovenkivskyi",15,0,0
2022-05-30,"Svativskyi",15,0,0
2022-05-30,"Sievierodonetskyi",15,17,5.26315789473684
2022-05-30,"Starobilskyi",15,0,0
2022-05-30,"Shchastynskyi",15,0,0
2022-05-30,"Drohobytskyi",15,0,0
2022-05-30,"Zolochivskyi",15,0,0
2022-05-30,"Lvivskyi",15,0,0
2022-05-30,"Sambirskyi",15,0,0
2022-05-30,"Stryiskyi",15,0,0
2022-05-30,"Chervonohradskyi",15,0,0
2022-05-30,"Yavorivskyi",15,0,0
2022-05-30,"Bashtanskyi",15,0,0
2022-05-30,"Voznesenskyi",15,0,0
2022-05-30,"Mykolaivskyi",15,0,0
2022-05-30,"Pervomaiskyi",15,0,0
2022-05-30,"Berezivskyi",15,0,0
2022-05-30,"Bilhorod-Dnistrovskyi",15,0,0
2022-05-30,"Bolhradskyi",15,0,0
2022-05-30,"Izmailskyi",15,0,0
2022-05-30,"Odeskyi",15,0,0
2022-05-30,"Podilskyi",15,0,0
2022-05-30,"Rozdilnianskyi",15,0,0
2022-05-30,"Kremenchutskyi",15,0,0
2022-05-30,"Lubenskyi",15,0,0
2022-05-30,"Myrhorodskyi",15,0,0
2022-05-30,"Poltavskyi",15,0,0
2022-05-30,"Varaskyi",15,0,0
2022-05-30,"Dubenskyi",15,0,0
2022-05-30,"Rivnenskyi",15,0,0
2022-05-30,"Sarnenskyi",15,0,0
2022-05-30,"Konotopskyi",15,0,0
2022-05-30,"Okhtyrskyi",15,0,0
2022-05-30,"Romenskyi",15,0,0
2022-05-30,"Sumskyi",15,0,0
2022-05-30,"Shostkynskyi",15,0,0
2022-05-30,"Kremenetskyi",15,0,0
2022-05-30,"Ternopilskyi",15,0,0
2022-05-30,"Chortkivskyi",15,0,0
2022-05-30,"Bohodukhivskyi",15,0,0
2022-05-30,"Iziumskyi",15,11,3.40557275541796
2022-05-30,"Krasnohradskyi",15,0,0
2022-05-30,"Kupianskyi",15,0,0
2022-05-30,"Lozivskyi",15,0,0
2022-05-30,"Kharkivskyi",15,0,0
2022-05-30,"Chuhuivskyi",15,0,0
2022-05-30,"Beryslavskyi",15,0,0
2022-05-30,"Henicheskyi",15,0,0
2022-05-30,"Kakhovskyi",15,0,0
2022-05-30,"Skadovskyi",15,0,0
2022-05-30,"Khersonskyi",15,0,0
2022-05-30,"Kamianets-Podilskyi",15,0,0
2022-05-30,"Khmelnytskyi",15,0,0
2022-05-30,"Shepetivskyi",15,0,0
2022-05-30,"Zvenyhorodskyi",15,0,0
2022-05-30,"Zolotoniskyi",15,0,0
2022-05-30,"Umanskyi",15,0,0
2022-05-30,"Cherkaskyi",15,0,0
2022-05-30,"Vyzhnytskyi",15,0,0
2022-05-30,"Dnistrovskyi",15,0,0
2022-05-30,"Chernivetskyi",15,0,0
2022-05-30,"Koriukivskyi",15,0,0
2022-05-30,"Nizhynskyi",15,0,0
2022-05-30,"Novhorod-Siverskyi",15,0,0
2022-05-30,"Prylutskyi",15,0,0
2022-05-30,"Chernihivskyi",15,0,0
2022-05-30,"Kyiv",15,0,0
2022-05-30,"Sevastopol",15,0,0
2022-06-06,"Bakhchysaraiskyi",16,0,0
2022-06-06,"Bilohirskyi",16,0,0
2022-06-06,"Dzhankoiskyi",16,0,0
2022-06-06,"Yevpatoriiskyi",16,0,0
2022-06-06,"Kerchenskyi",16,0,0
2022-06-06,"Kurmanskyi",16,0,0
2022-06-06,"Perekopskyi",16,0,0
2022-06-06,"Simferopolskyi",16,0,0
2022-06-06,"Feodosiiskyi",16,0,0
2022-06-06,"Yaltynskyi",16,0,0
2022-06-06,"Vinnytskyi",16,0,0
2022-06-06,"Haisynskyi",16,0,0
2022-06-06,"Zhmerynskyi",16,0,0
2022-06-06,"Mohyliv-Podilskyi",16,0,0
2022-06-06,"Tulchynskyi",16,0,0
2022-06-06,"Khmilnytskyi",16,0,0
2022-06-06,"Volodymyrskyi",16,0,0
2022-06-06,"Kamin-Kashyrskyi",16,0,0
2022-06-06,"Kovelskyi",16,0,0
2022-06-06,"Lutskyi",16,0,0
2022-06-06,"Dniprovskyi",16,0,0
2022-06-06,"Kamianskyi",16,0,0
2022-06-06,"Kryvorizkyi",16,0,0
2022-06-06,"Nikopolskyi",16,0,0
2022-06-06,"Novomoskovskyi",16,0,0
2022-06-06,"Pavlohradskyi",16,0,0
2022-06-06,"Synelnykivskyi",16,0,0
2022-06-06,"Bakhmutskyi",16,2,0.619195046439629
2022-06-06,"Volnovaskyi",16,0,0
2022-06-06,"Horlivskyi",16,0,0
2022-06-06,"Donetskyi",16,0,0
2022-06-06,"Kalmiuskyi",16,0,0
2022-06-06,"Kramatorskyi",16,50,15.4798761609907
2022-06-06,"Mariupolskyi",16,0,0
2022-06-06,"Pokrovskyi",16,0,0
2022-06-06,"Berdychivskyi",16,0,0
2022-06-06,"Zhytomyrskyi",16,0,0
2022-06-06,"Korostenskyi",16,0,0
2022-06-06,"Zviahelskyi",16,0,0
2022-06-06,"Berehivskyi",16,0,0
2022-06-06,"Mukachivskyi",16,0,0
2022-06-06,"Rakhivskyi",16,0,0
2022-06-06,"Tiachivskyi",16,0,0
2022-06-06,"Uzhhorodskyi",16,0,0
2022-06-06,"Khustskyi",16,0,0
2022-06-06,"Berdianskyi",16,0,0
2022-06-06,"Vasylivskyi",16,0,0
2022-06-06,"Zaporizkyi",16,0,0
2022-06-06,"Melitopolskyi",16,0,0
2022-06-06,"Polohivskyi",16,0,0
2022-06-06,"Verkhovynskyi",16,0,0
2022-06-06,"Ivano-Frankivskyi",16,0,0
2022-06-06,"Kaluskyi",16,0,0
2022-06-06,"Kolomyiskyi",16,0,0
2022-06-06,"Kosivskyi",16,0,0
2022-06-06,"Nadvirnianskyi",16,0,0
2022-06-06,"Chornobyl Exclusion Zone",16,0,0
2022-06-06,"Bilotserkivskyi",16,0,0
2022-06-06,"Boryspilskyi",16,5,1.54798761609907
2022-06-06,"Brovarskyi",16,0,0
2022-06-06,"Buchanskyi",16,0,0
2022-06-06,"Vyshhorodskyi",16,0,0
2022-06-06,"Obukhivskyi",16,0,0
2022-06-06,"Fastivskyi",16,0,0
2022-06-06,"Holovanivskyi",16,0,0
2022-06-06,"Kropyvnytskyi",16,0,0
2022-06-06,"Novoukrainskyi",16,0,0
2022-06-06,"Oleksandriiskyi",16,0,0
2022-06-06,"Alchevskyi",16,2,0.619195046439629
2022-06-06,"Dovzhanskyi",16,0,0
2022-06-06,"Luhanskyi",16,0,0
2022-06-06,"Rovenkivskyi",16,0,0
2022-06-06,"Svativskyi",16,0,0
2022-06-06,"Sievierodonetskyi",16,142,43.9628482972136
2022-06-06,"Starobilskyi",16,0,0
2022-06-06,"Shchastynskyi",16,0,0
2022-06-06,"Drohobytskyi",16,0,0
2022-06-06,"Zolochivskyi",16,0,0
2022-06-06,"Lvivskyi",16,0,0
2022-06-06,"Sambirskyi",16,0,0
2022-06-06,"Stryiskyi",16,0,0
2022-06-06,"Chervonohradskyi",16,0,0
2022-06-06,"Yavorivskyi",16,0,0
2022-06-06,"Bashtanskyi",16,0,0
2022-06-06,"Voznesenskyi",16,0,0
2022-06-06,"Mykolaivskyi",16,0,0
2022-06-06,"Pervomaiskyi",16,0,0
2022-06-06,"Berezivskyi",16,0,0
2022-06-06,"Bilhorod-Dnistrovskyi",16,0,0
2022-06-06,"Bolhradskyi",16,0,0
2022-06-06,"Izmailskyi",16,0,0
2022-06-06,"Odeskyi",16,0,0
2022-06-06,"Podilskyi",16,0,0
2022-06-06,"Rozdilnianskyi",16,0,0
2022-06-06,"Kremenchutskyi",16,0,0
2022-06-06,"Lubenskyi",16,2,0.619195046439629
2022-06-06,"Myrhorodskyi",16,0,0
2022-06-06,"Poltavskyi",16,0,0
2022-06-06,"Varaskyi",16,0,0
2022-06-06,"Dubenskyi",16,0,0
2022-06-06,"Rivnenskyi",16,0,0
2022-06-06,"Sarnenskyi",16,0,0
2022-06-06,"Konotopskyi",16,0,0
2022-06-06,"Okhtyrskyi",16,0,0
2022-06-06,"Romenskyi",16,0,0
2022-06-06,"Sumskyi",16,0,0
2022-06-06,"Shostkynskyi",16,0,0
2022-06-06,"Kremenetskyi",16,0,0
2022-06-06,"Ternopilskyi",16,0,0
2022-06-06,"Chortkivskyi",16,0,0
2022-06-06,"Bohodukhivskyi",16,0,0
2022-06-06,"Iziumskyi",16,136,42.1052631578947
2022-06-06,"Krasnohradskyi",16,0,0
2022-06-06,"Kupianskyi",16,0,0
2022-06-06,"Lozivskyi",16,0,0
2022-06-06,"Kharkivskyi",16,0,0
2022-06-06,"Chuhuivskyi",16,1,0.309597523219814
2022-06-06,"Beryslavskyi",16,0,0
2022-06-06,"Henicheskyi",16,0,0
2022-06-06,"Kakhovskyi",16,0,0
2022-06-06,"Skadovskyi",16,6,1.85758513931889
2022-06-06,"Khersonskyi",16,0,0
2022-06-06,"Kamianets-Podilskyi",16,0,0
2022-06-06,"Khmelnytskyi",16,0,0
2022-06-06,"Shepetivskyi",16,0,0
2022-06-06,"Zvenyhorodskyi",16,0,0
2022-06-06,"Zolotoniskyi",16,0,0
2022-06-06,"Umanskyi",16,0,0
2022-06-06,"Cherkaskyi",16,0,0
2022-06-06,"Vyzhnytskyi",16,0,0
2022-06-06,"Dnistrovskyi",16,0,0
2022-06-06,"Chernivetskyi",16,0,0
2022-06-06,"Koriukivskyi",16,0,0
2022-06-06,"Nizhynskyi",16,0,0
2022-06-06,"Novhorod-Siverskyi",16,0,0
2022-06-06,"Prylutskyi",16,0,0
2022-06-06,"Chernihivskyi",16,0,0
2022-06-06,"Kyiv",16,0,0
2022-06-06,"Sevastopol",16,0,0
2022-06-13,"Bakhchysaraiskyi",17,0,0
2022-06-13,"Bilohirskyi",17,0,0
2022-06-13,"Dzhankoiskyi",17,0,0
2022-06-13,"Yevpatoriiskyi",17,0,0
2022-06-13,"Kerchenskyi",17,0,0
2022-06-13,"Kurmanskyi",17,0,0
2022-06-13,"Perekopskyi",17,0,0
2022-06-13,"Simferopolskyi",17,0,0
2022-06-13,"Feodosiiskyi",17,0,0
2022-06-13,"Yaltynskyi",17,0,0
2022-06-13,"Vinnytskyi",17,0,0
2022-06-13,"Haisynskyi",17,0,0
2022-06-13,"Zhmerynskyi",17,0,0
2022-06-13,"Mohyliv-Podilskyi",17,0,0
2022-06-13,"Tulchynskyi",17,0,0
2022-06-13,"Khmilnytskyi",17,0,0
2022-06-13,"Volodymyrskyi",17,0,0
2022-06-13,"Kamin-Kashyrskyi",17,0,0
2022-06-13,"Kovelskyi",17,0,0
2022-06-13,"Lutskyi",17,0,0
2022-06-13,"Dniprovskyi",17,0,0
2022-06-13,"Kamianskyi",17,0,0
2022-06-13,"Kryvorizkyi",17,0,0
2022-06-13,"Nikopolskyi",17,0,0
2022-06-13,"Novomoskovskyi",17,0,0
2022-06-13,"Pavlohradskyi",17,0,0
2022-06-13,"Synelnykivskyi",17,0,0
2022-06-13,"Bakhmutskyi",17,0,0
2022-06-13,"Volnovaskyi",17,0,0
2022-06-13,"Horlivskyi",17,0,0
2022-06-13,"Donetskyi",17,0,0
2022-06-13,"Kalmiuskyi",17,0,0
2022-06-13,"Kramatorskyi",17,2,0.619195046439629
2022-06-13,"Mariupolskyi",17,0,0
2022-06-13,"Pokrovskyi",17,0,0
2022-06-13,"Berdychivskyi",17,0,0
2022-06-13,"Zhytomyrskyi",17,0,0
2022-06-13,"Korostenskyi",17,0,0
2022-06-13,"Zviahelskyi",17,0,0
2022-06-13,"Berehivskyi",17,0,0
2022-06-13,"Mukachivskyi",17,0,0
2022-06-13,"Rakhivskyi",17,0,0
2022-06-13,"Tiachivskyi",17,0,0
2022-06-13,"Uzhhorodskyi",17,0,0
2022-06-13,"Khustskyi",17,0,0
2022-06-13,"Berdianskyi",17,0,0
2022-06-13,"Vasylivskyi",17,0,0
2022-06-13,"Zaporizkyi",17,0,0
2022-06-13,"Melitopolskyi",17,0,0
2022-06-13,"Polohivskyi",17,0,0
2022-06-13,"Verkhovynskyi",17,0,0
2022-06-13,"Ivano-Frankivskyi",17,0,0
2022-06-13,"Kaluskyi",17,0,0
2022-06-13,"Kolomyiskyi",17,0,0
2022-06-13,"Kosivskyi",17,0,0
2022-06-13,"Nadvirnianskyi",17,0,0
2022-06-13,"Chornobyl Exclusion Zone",17,0,0
2022-06-13,"Bilotserkivskyi",17,0,0
2022-06-13,"Boryspilskyi",17,0,0
2022-06-13,"Brovarskyi",17,0,0
2022-06-13,"Buchanskyi",17,0,0
2022-06-13,"Vyshhorodskyi",17,0,0
2022-06-13,"Obukhivskyi",17,0,0
2022-06-13,"Fastivskyi",17,0,0
2022-06-13,"Holovanivskyi",17,0,0
2022-06-13,"Kropyvnytskyi",17,0,0
2022-06-13,"Novoukrainskyi",17,0,0
2022-06-13,"Oleksandriiskyi",17,0,0
2022-06-13,"Alchevskyi",17,57,17.6470588235294
2022-06-13,"Dovzhanskyi",17,0,0
2022-06-13,"Luhanskyi",17,0,0
2022-06-13,"Rovenkivskyi",17,4,1.23839009287926
2022-06-13,"Svativskyi",17,0,0
2022-06-13,"Sievierodonetskyi",17,102,31.5789473684211
2022-06-13,"Starobilskyi",17,0,0
2022-06-13,"Shchastynskyi",17,0,0
2022-06-13,"Drohobytskyi",17,0,0
2022-06-13,"Zolochivskyi",17,0,0
2022-06-13,"Lvivskyi",17,0,0
2022-06-13,"Sambirskyi",17,0,0
2022-06-13,"Stryiskyi",17,0,0
2022-06-13,"Chervonohradskyi",17,0,0
2022-06-13,"Yavorivskyi",17,0,0
2022-06-13,"Bashtanskyi",17,0,0
2022-06-13,"Voznesenskyi",17,0,0
2022-06-13,"Mykolaivskyi",17,4,1.23839009287926
2022-06-13,"Pervomaiskyi",17,0,0
2022-06-13,"Berezivskyi",17,0,0
2022-06-13,"Bilhorod-Dnistrovskyi",17,0,0
2022-06-13,"Bolhradskyi",17,0,0
2022-06-13,"Izmailskyi",17,0,0
2022-06-13,"Odeskyi",17,0,0
2022-06-13,"Podilskyi",17,0,0
2022-06-13,"Rozdilnianskyi",17,0,0
2022-06-13,"Kremenchutskyi",17,0,0
2022-06-13,"Lubenskyi",17,0,0
2022-06-13,"Myrhorodskyi",17,0,0
2022-06-13,"Poltavskyi",17,0,0
2022-06-13,"Varaskyi",17,0,0
2022-06-13,"Dubenskyi",17,0,0
2022-06-13,"Rivnenskyi",17,0,0
2022-06-13,"Sarnenskyi",17,0,0
2022-06-13,"Konotopskyi",17,0,0
